client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
63c3530f3ead1ab90c4f1433ca9173bf524b38ed18e30d5be5df61db1a25f2663d4aea72bf91630e9b1909bf02d2c248d2686a79adb01f4ccc3be50954424e15	common_voice_ja_33137280.mp3	円座して反省会をする	1	0	twenties	male		ja	
3a43d3600da2ba21778dd32cf77fd77a098e3c0aa56e4cf43198da1aae7e5a132ebe7eec16c8b2670094c1e3cf37f412e524a7d61606d954f5b8d9ff0d0542c5	common_voice_ja_33148389.mp3	いつ会っても横柄な態度にうんざりする	0	1	twenties	male		ja	
3a43d3600da2ba21778dd32cf77fd77a098e3c0aa56e4cf43198da1aae7e5a132ebe7eec16c8b2670094c1e3cf37f412e524a7d61606d954f5b8d9ff0d0542c5	common_voice_ja_33148393.mp3	危険というより失礼な運転だ	1	0	twenties	male		ja	
3a43d3600da2ba21778dd32cf77fd77a098e3c0aa56e4cf43198da1aae7e5a132ebe7eec16c8b2670094c1e3cf37f412e524a7d61606d954f5b8d9ff0d0542c5	common_voice_ja_33148517.mp3	前はあれだけ行列できてたのに今は誰もいない	1	0	twenties	male		ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_33152050.mp3	イベントが終わってグッズ投げ売り	0	0	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_33152060.mp3	あまったビールを料理酒がわりに使う	0	0	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
388e9a322ad9412143be9a93a7644481cdb59d8724ebf8ce50d1ce03a24612b65adf0529271ab06aeef6f826098392667cd4c6df1f9c9cbdc418f935c41e6975	common_voice_ja_33153279.mp3	この場合個人と社会との間には適応が持続的に存在している。	1	1				ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_33165551.mp3	あしたからやる。	0	0	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_33182458.mp3	そんな考え方もあるのかと驚き、少しやる気出てきた	0	0	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_33182479.mp3	こんな格好してたらみんな覚えてるよ	0	0	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_33182460.mp3	イスに座って足を上げ下げする運動	0	0	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33190384.mp3	評価は値段次第ってことか	1	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33190401.mp3	何も怖くなかった。	1	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33190430.mp3	とくに数学が大の得意だった。	1	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33190475.mp3	曖昧な記憶ばかりだけど、ここでは君とよく遊んだはずだ。	1	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33190533.mp3	我々の身体は歴史的身体的と考えられる。	1	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33190534.mp3	我々の自己の存在そのものを動かすものが、直観的に見られるものである。	1	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33190578.mp3	外側の人間にはどうすることもできなくなった。	1	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33190579.mp3	無人島ツアーが盛況で人が住み始めてしまった	1	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33190596.mp3	毎週、模試があってさすがに疲れた	1	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33190604.mp3	目の疲れを取るためいったん寝る	1	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33190606.mp3	都合悪くなると誰かに八つ当たり	1	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33190950.mp3	老人と子犬が織りなすコメディ漫画	1	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33191031.mp3	形相を否定するものでなければならない。	1	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33191032.mp3	そうして、かつて首都だった場所、この国の中心だった場所から人は消えていき、この国の中心は消えてなくなった。	1	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33191120.mp3	毎日ストレッチして健康管理	0	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33191161.mp3	ピーナッツとイチゴジャム、どっちがいい？	1	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33191159.mp3	人間は技術をもって環境を支配することによって独立になるのであるが、	0	0	twenties	female		ja	
4fd17b5c4e1e9c3c577768552c4faa6b56a5db5503ad286ce909b4dc048491890026e3f36c7e9430d6036a2fae66c8287d1ecac497c4dbed166296bb3a84ce07	common_voice_ja_33191200.mp3	安いからなんとか納得してる	0	0	twenties	female		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192321.mp3	頼まれたの、さっき終わったところだよ	1	0	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192323.mp3	世界が一つの矛盾的自己同一的現在として私に臨む所に、真に与えられたものがあるのである。	1	0	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192334.mp3	ストライキする発想がなかった	1	0	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192335.mp3	あそこのレストランは、オムライスが好き。子供の頃から変わらないんだよ！	1	0	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192349.mp3	優しくされるのが怖くて、わたしは逃げた。	1	0	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192353.mp3	過去と未来とが自己矛盾的に現在において対立するというには、現在が形をもたなければならない。	0	1	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192354.mp3	クライマックスに入るこの流れは神すぎだわ	0	0	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192350.mp3	かつて国中のものが集まった繁華街も、国の意思決定を行っていた機関も、	1	1	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192356.mp3	音楽は最高なんだが、やっぱクソゲーなんだよなあ	1	0	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192384.mp3	二時間ドラマは減ったけど、二時間バラエティーは増えた	1	0	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192368.mp3	個物が世界を映すから起こるのである（故に表現作用的である）。	0	1	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192371.mp3	毎日、雨ばかりで嫌になるな	1	0	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192398.mp3	先週に比べてペース上がりまくった	1	0	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192397.mp3	目を離しただけなのにすぐこぼれた	1	1	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192395.mp3	それは我々を生かしながら我々を奴隷化するのである、我々の魂を殺すのである。	0	1	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192407.mp3	その行為的直観的なる核を除去すれば形式論理的となるのである。	1	1	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192399.mp3	元来、時は単に過去から考えられるものでもなければ、また未来から考えられるものでもない。	1	1	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192417.mp3	風が強くて自転車が重く感じる	1	1	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192418.mp3	現実のうちに我々が純粋に合理的に演繹することのできぬものが存在するということを前提している。	0	1	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192428.mp3	ネーミング関係なくおいしければいいじゃない	1	0	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192437.mp3	その底に一を考えることもできず、また多を考えることもできず、	1	1	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192429.mp3	ありがとよ。	1	0	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192436.mp3	めんどうくさいけどやらないとね	1	1	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192419.mp3	純粋持続が自己自身を否定して自己矛盾的に空間的なる所に、現実の世界があるのである。	1	1	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192443.mp3	知識の主体にしても、いわゆる主観の如きものでなく、現実の人間の存在である。	0	1	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192444.mp3	超越的一者の機関となるということでなければならない。	1	1	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192460.mp3	だけど、それじゃあ、だめだよね。	1	0	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192462.mp3	ロードアイランド州の州都はプロビデンスである	1	0	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192470.mp3	カラスがゴミ袋をあさって散らかす	0	1	twenties	male		ja	
49a06663a3e3c544c9031efd5321893cdf25f1c20f3aa0c8c3577248daaa476c655f636f25c58948d838063525d5372a5c7e769c4fb03b2e82396d7cba5ee693	common_voice_ja_33192474.mp3	メンタルをコントロールすることが一流のピッチャーの条件	0	0	twenties	male		ja	
4418f74dd4e552d0b684c19c254003d91b5fc8f599d351553eb48fdc7932bd14d9fb30f97ccd6673abc36ebf0a96f0e765290505d7c1e662e647ecaca5ef3eb2	common_voice_ja_33195760.mp3	ろくろく庖丁も研ぐひまがないという景気になる	1	0	twenties	male		ja	
4418f74dd4e552d0b684c19c254003d91b5fc8f599d351553eb48fdc7932bd14d9fb30f97ccd6673abc36ebf0a96f0e765290505d7c1e662e647ecaca5ef3eb2	common_voice_ja_33195791.mp3	東京都台東区	1	0	twenties	male		ja	
4418f74dd4e552d0b684c19c254003d91b5fc8f599d351553eb48fdc7932bd14d9fb30f97ccd6673abc36ebf0a96f0e765290505d7c1e662e647ecaca5ef3eb2	common_voice_ja_33195860.mp3	日の光で熱くなっていて、座るとお尻がギュッと縮んだ	1	0	twenties	male		ja	
4418f74dd4e552d0b684c19c254003d91b5fc8f599d351553eb48fdc7932bd14d9fb30f97ccd6673abc36ebf0a96f0e765290505d7c1e662e647ecaca5ef3eb2	common_voice_ja_33195862.mp3	なんとなく予想できたことで、がっかりすることではなかった	1	0	twenties	male		ja	
4418f74dd4e552d0b684c19c254003d91b5fc8f599d351553eb48fdc7932bd14d9fb30f97ccd6673abc36ebf0a96f0e765290505d7c1e662e647ecaca5ef3eb2	common_voice_ja_33195864.mp3	むしろ、これもほんとうの自然美ではなく、	1	0	twenties	male		ja	
4418f74dd4e552d0b684c19c254003d91b5fc8f599d351553eb48fdc7932bd14d9fb30f97ccd6673abc36ebf0a96f0e765290505d7c1e662e647ecaca5ef3eb2	common_voice_ja_33195891.mp3	静かで、みすぼらしくて、幸の薄い感じがした	1	0	twenties	male		ja	
4418f74dd4e552d0b684c19c254003d91b5fc8f599d351553eb48fdc7932bd14d9fb30f97ccd6673abc36ebf0a96f0e765290505d7c1e662e647ecaca5ef3eb2	common_voice_ja_33195914.mp3	あれを珍重せざるを得ないのです	1	0	twenties	male		ja	
4418f74dd4e552d0b684c19c254003d91b5fc8f599d351553eb48fdc7932bd14d9fb30f97ccd6673abc36ebf0a96f0e765290505d7c1e662e647ecaca5ef3eb2	common_voice_ja_33195913.mp3	今のところはこの不細工な割烹着を脱ぐつもりはない	1	0	twenties	male		ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_33196482.mp3	その底にひそんでいる重大な悲劇に気がつかない傾向があるようだ	0	0	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
e5689aea6ff38ae184913aa9e34c2c69a05252f2fb746cc6ab9d631177dcb286024e2767aaf042b63f3891f6102ea15237aa2325061d02f49789398eec16abf4	common_voice_ja_33196483.mp3	外国から来たものだと知ってびっくり	0	0	fourties	male	kansai,osaka,kyoto,関西,大阪,京都	ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33211202.mp3	東京都府中市	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33211361.mp3	長野県中川村	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33211362.mp3	ぴかぴかする鉄砲をかついで、白熊のような犬を二匹つれて、	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33211787.mp3	僕もそうだ	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33211788.mp3	そこで料理人は転手古舞で、材料の吟味はもとより、	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33211790.mp3	福島県双葉町	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33211785.mp3	福島県西会津町	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212085.mp3	どなたもどうかお入りください	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212161.mp3	福島県浪江町	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212165.mp3	我々はどこまでも絶対矛盾的自己同一として我々の生死を問うものに対する。	0	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212246.mp3	東京都足立区	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212244.mp3	東京都狛江市	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212299.mp3	福島県泉崎村	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212300.mp3	奇怪なのは、それだけでない	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212301.mp3	三重県志摩市	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212390.mp3	神奈川県小田原市	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212556.mp3	決してご遠慮はありませんというのはその意味だ	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212551.mp3	そこに金文字でこう書いてありました	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212550.mp3	写真屋の役割で満足しろということになる	0	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212687.mp3	新潟県村上市	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212688.mp3	生半可な直訳口調からくる可笑しみ、	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212689.mp3	僕はもう何か喰べたくて倒れそうなんだ	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212743.mp3	東京都東大和市	1	1	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212747.mp3	東京都三鷹市	0	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212777.mp3	新潟県新発田市	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212775.mp3	少しは洒落のひびきが通じようというものである	1	1	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212819.mp3	非常に景色のいいところです	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212815.mp3	東京都墨田区	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212817.mp3	あすこへ、いろいろ注文が多くてうるさかったでしょう、	1	0	twenties	female		ja	
56b96ff809f2bb3f8fb75b6446da1a18d370f5d2b2aa9e007575c825798fa8cd91a19dca5666150d443415aa1ba05e8e545968f4fda8c177d7f3f3097b8e544b	common_voice_ja_33212880.mp3	それはだいぶの山奥でした	1	0	twenties	female		ja	
f588ac67536b566f09f2656c04679e25092d4b5cb3099a7910275345ce834a8ed5b79845e192e61fb647f334528605da48ebb7dcc7ea0e37883ebddc1a9636ad	common_voice_ja_33214163.mp3	ろくろく庖丁も研ぐひまがないという景気になる	1	1	twenties	male		ja	
f588ac67536b566f09f2656c04679e25092d4b5cb3099a7910275345ce834a8ed5b79845e192e61fb647f334528605da48ebb7dcc7ea0e37883ebddc1a9636ad	common_voice_ja_33214162.mp3	意味だけを忠実に伝えろというわけである	1	0	twenties	male		ja	
f588ac67536b566f09f2656c04679e25092d4b5cb3099a7910275345ce834a8ed5b79845e192e61fb647f334528605da48ebb7dcc7ea0e37883ebddc1a9636ad	common_voice_ja_33214165.mp3	べつに目的もなにもない会合で、ただ昔物語りをして、	1	0	twenties	male		ja	
