path	sentence	translation	client_id
common_voice_id_19338332.mp3	Aku akan membuat kopi.	I will make coffee.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338333.mp3	Nama anda, silakan.	Your name, please.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338334.mp3	Silakan kamu jalan lurus ke depan, setelah melewati lampu lalu lintas maka akan sampai.	Please go straight ahead, after passing the traffic lights, it will arrive.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338335.mp3	Saya yang menanggung semuanya.	I bear all of them.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338336.mp3	Santa Claus sedang jatuh dari langit!	Santa Claus is falling from the sky!	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338337.mp3	Aku memiliki tawaran bisnis denganmu.	I have a business offer with you.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338338.mp3	Saya tidak dapat membantumu.	I can not help you.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338339.mp3	Tom nampak seperti telah melihat hantu.	Tom looked like he had seen a ghost.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338340.mp3	Kamu kelas berapa?	What grade are you?	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338341.mp3	Marc akan menjual mobil.	Marc will sell the car.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338342.mp3	Ia tidak mungkin mengatakan hal itu.	He could not say that.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338343.mp3	Cepatlah!	Hurry up!	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338344.mp3	Apakah kamu mengenalnya secara pribadi?	Do you know him personally?	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338345.mp3	Saya senang dia bisa belajar bahasa Jepang dengan cepat.	I am glad he can learn Japanese quickly.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338346.mp3	Jalan itu sejajar dengan sungai.	The road is parallel to the river.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338347.mp3	Pulau itu tertutup es dan salju selama musim dingin.	The island is covered with ice and snow during the winter.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338348.mp3	"Seperti kata pepatah ""Waktu adalah uang""."	"As the saying goes ""Time is money""."	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338349.mp3	Dia memiliki sebuah sepeda.	He has a bicycle.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338350.mp3	Sayang sekali dia tidak bisa datang.	Unfortunately, he can't come.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338351.mp3	Kami telah melakukan debat yang sangat hangat.	We have had a very warm debate.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338352.mp3	Saya tidak bisa bahasa Kazak.	I don't speak Kazak.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338353.mp3	Saya jalannya sangat pelan.	I walked very slowly.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338354.mp3	Tersenyumlah sekarang, menangislah kemudian!	Smile now, cry later!	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338355.mp3	Saya tidak boleh makan ayam.	I can't eat chicken.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338356.mp3	Mereka menanyakan ayah saya.	They asked my father.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338359.mp3	Jumlah penduduk di kota itu semakin tahun semakin berkurang.	The population in the city is increasingly decreasing.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338361.mp3	Tom menunjuk suatu tempat di peta.	Tom pointed to a place on the map.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338363.mp3	Indonesia adalah negara terbesar di dunia yang berada di kepulauan.	Indonesia is the largest country in the world situated in the archipelago.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338365.mp3	Apakah kamu menyukai baseball, Bin?	Do you like baseball, Bin?	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338366.mp3	Dia bermutu tinggi.	He is of high quality.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338367.mp3	Apa yang kamu lakukan lebih penting daripada apa yang kamu katakan.	What you do is more important than what you say.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338368.mp3	Aku bekerja di sini. Aku bukanlah tamu.	I work here. I'm not a guest.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338369.mp3	Seberapa pun kerasnya dia mencoba, dia tidak akan berhasil.	No matter how hard he tried, he would not succeed.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338370.mp3	Orkestra adalah kelompok musisi yang memainkan alat musik bersama.	An orchestra is a group of musicians who play musical instruments together.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338371.mp3	Seandainya kita lebih bersabar dalam kesulitan, maka kedamaian dan keselamatan menjadi milik kita.	If we are more patient in adversity, then peace and safety become ours.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338377.mp3	Ini makanan yang tidak dijual di Jepang.	This food is not sold in Japan.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338378.mp3	Bola itu menggelinding melintasi jala.	The ball is rolling across the net.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338379.mp3	Aku tidak ingin bekerja dalam kondisi ini.	I do not want to work in this condition.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338380.mp3	Saya harus pulang	I have to go home	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338381.mp3	Pelajarannya menyenangkan bagi saya.	The lessons are fun for me.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338382.mp3	Bagaimana keadaannya?	How is the condition?	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338383.mp3	Jupiter adalah planet kelima dari matahari.	Jupiter is the fifth planet from the sun.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338384.mp3	Karena hujan turun, tidak ada pertandingan bisbol.	Because it's raining, there's no baseball game.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338385.mp3	Saya ingin sepatu yang ringan.	I want lightweight shoes.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338386.mp3	Minggu ini ada empat ujian.	There are four exams this week.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338393.mp3	Saya yakin Anda tahu apa maksud saya.	I'm sure you know what I mean.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338394.mp3	Pada setiap lelaki melekat kehormatannya.	Every man has his honor attached.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338395.mp3	Kami berdiri didepan pintu masuk dan menyalami para tamu.	We stood in front of the entrance and welcomed the guests.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338396.mp3	Saya tidak ingin kekurangan tidur karena ini.	I don't want to lack sleep because of this.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338397.mp3	Bagaimana dengan kamu, Dina?	How about you, Dina?	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338398.mp3	Para murid telah berkumpul di depan sekolah.	Students have gathered in front of the school.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338399.mp3	Berapa lama kamu dan Tom bersama?	How long have you and Tom been together?	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338400.mp3	Terberkatilah dirimu.	God bless you.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338401.mp3	Saya membaca buku yang ditulis dalam bahasa Jepang.	I read books written in Japanese.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338402.mp3	Saya tidak peduli.	I do not care.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338403.mp3	Apa yang sedang kamu khawatirkan?	What are you worried about?	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338404.mp3	Dari stasiun sampai perusahaan saya naik taksi.	I take a taxi from the station to my company.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338405.mp3	Saya memegang sumpit dengan tangan kiri.	I hold chopsticks with my left hand.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338406.mp3	Karena akan masuk ke kamar mandi, saya membuka pakaian.	Because I was going to go to the bathroom, I undressed.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338407.mp3	Saya pikir Tom mudah disukai.	I think Tom is easy to like.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338408.mp3	Saya tidak mengerti kata itu.	I do not understand that word.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338409.mp3	Kemarin saya kehilangan kunci.	I lost the key yesterday.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338410.mp3	Sungguh terima kasih atas bantuannya.	I really thank you for your help.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338411.mp3	Dia dipaksa untuk menandatangani dokumen.	He was forced to sign documents.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338412.mp3	Saya selalu membaca buku tiga puluh menit saja sebelum tidur.	I always read a book thirty minutes before going to bed.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338413.mp3	Tom tidak pernah mengatakan selamat tinggal.	Tom never said goodbye.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338414.mp3	Ini kapalku.	This is my boat.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338415.mp3	Di situ ada berapa buah sapu tangan.	How many handkerchiefs are there?	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338416.mp3	Sangat penting untuk membaca buku.	It's important to read a book.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338417.mp3	Dia selalu tersesat di mana pun dia pergi.	He always gets lost wherever he goes.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338418.mp3	Gerbang pintu sebelah barat sudah ditutup.	The west gate is closed.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338419.mp3	Panggil ambulan！	Call an ambulance！	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338420.mp3	Manusia tidak bisa hidup di Mars.	Humans cannot live on Mars.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338421.mp3	Tom, bisakah kamu lebih pelan?	Tom, can you be slower down?	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338422.mp3	Saya meragukan ceritanya.	I doubt the story.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338423.mp3	Gejala putus obat yang muncul lebih parah daripada yang saya duga.	Drug withdrawal symptoms that appear are more severe than I thought.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338424.mp3	Kapan terakhir kali kamu menari?	When was the last time you danced?	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338425.mp3	Pak Lee ingin bermain tenis.	Mr. Lee wants to play tennis.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338426.mp3	Orang menebangi pohon-pohon disamping jalan.	People cut trees beside the road.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338427.mp3	Apakah Tom tahu berapa banyak yang kamu keluarkan untuk itu?	Does Tom know how much you spend on that?	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338428.mp3	Tom menyingkirkan buku-buku lamanya.	Tom put away his old books.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338429.mp3	Apakah ada sesuatu yang ingin kamu tanyakan padaku?	Is there something you want to ask me?	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338430.mp3	Walau mau bicara apapun, saya sudah tidak bisa mempercayaimu.	Even want to say anything, I can't trust you anymore.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338431.mp3	Dia mungkin kembali kerumah melalui jalan lain.	He might return home by another road.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338432.mp3	Saya pergi ke pos polisi karena kehilangan dompet.	I went to the police post because I lost my wallet.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338433.mp3	Nama itu membangunkan ingatanku.	The name woke my memory.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338434.mp3	Tom dulunya sangat pemalu.	Tom used to be very shy.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338435.mp3	Aku tidak bersalah!	I'm not guilty!	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338436.mp3	Mungkin Tom akan menyukai itu.	Maybe Tom will like that.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338437.mp3	Tidak boleh merokok di kamar ini.	No smoking in this room.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338438.mp3	bukan, namaku bukan Maria, Namaku Teresa	no, my name is not Maria, my name is Teresa	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338439.mp3	Dia telah diundang untuk sebuah pesta	He has been invited to a party	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338440.mp3	Kapan cinta pertamamu?	When was your first love?	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338441.mp3	Tom melanggar hukum.	Tom broke the law.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338442.mp3	Kantornya dekat dengan kantor saya.	His office is close to my office.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338443.mp3	Saya selalu makan roti saat sarapan.	I always eat bread at breakfast.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338444.mp3	Sejak kecelakaan itu kesehatannya makin memburuk.	Since the accident, his health has increasingly worsened.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338445.mp3	Dia kehilangan semuanya.	He lost everything.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338446.mp3	Sekarang kita sudah bisa mengubah sistem visualisasi dalam foto.	Now we can change the visualization system in the photo.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338448.mp3	Saya tidak hidup untuk makan, tapi makan untuk hidup.	I do not live to eat, but eat to live.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338449.mp3	Dia benci pesta.	He hates parties.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338450.mp3	Kemarin saya belajar.	Yesterday I studied.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338451.mp3	Saya ada kesulitan di douane.	I have difficulties with customs.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338452.mp3	Pak Lee mau minuman yang mana.	Mr. Lee, what do you want to drink?	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338453.mp3	Pada awalnya aku mengira dia sakit.	At first, I thought he was sick.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338454.mp3	Saya pergi membeli baju.	I went to buy clothes.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338455.mp3	Tempat yang dekat laut ikannya enak.	The place near the sea the fish is delicious.	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338457.mp3	Apakah kita siap?	Are we ready?	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
common_voice_id_19338458.mp3	Tom lahir di mana?	Where was Tom born?	e4a9f157112dd7dbdf0b16ff07a6c067d193440280dd634caced1b972c5ad3600e18eed6bea56a4852218c0039067b7b246063d23cd891637fd7e5d7992b3193
