path	translation	split
common_voice_id_19761234.mp3	How many times have you played tennis with Tom?	test
common_voice_id_19761235.mp3	After graduating from university, I want to become a doctor.	test
common_voice_id_19761236.mp3	My house is small and narrow.	test
common_voice_id_19761245.mp3	Unfortunately, he refused to come.	test
common_voice_id_19761249.mp3	Tom put his pencil into the hole.	test
common_voice_id_19761250.mp3	Which road goes to the city building?	test
common_voice_id_19761251.mp3	Guests have sharp eyes.	test
common_voice_id_19761262.mp3	I showed him my room.	test
common_voice_id_19761263.mp3	Because I wanted to go across the river, I crossed the bridge.	test
common_voice_id_19761264.mp3	Why not try?	test
common_voice_id_19761265.mp3	Did anyone stop by?	test
common_voice_id_19761266.mp3	I sometimes shop at this vegetable store.	test
common_voice_id_19761287.mp3	This is an automotive magazine.	test
common_voice_id_19761288.mp3	Please speak more slowly.	test
common_voice_id_19761289.mp3	I want to hear Japanese music.	test
common_voice_id_19761290.mp3	I have asked him to deliver the book to us.	test
common_voice_id_19761291.mp3	I get to the point. You're fired.	test
common_voice_id_19761312.mp3	The chicken coop is being repaired.	test
common_voice_id_19761313.mp3	If someone can fix it, that person is Tom.	test
common_voice_id_19761314.mp3	I have read all the Harry Potter books.	test
common_voice_id_19761315.mp3	Let's find a place that can be occupied on the front.	test
common_voice_id_19761316.mp3	I know Mr. Yamada's telephone number.	test
common_voice_id_19761323.mp3	Which sentence did he choose?	test
common_voice_id_19761325.mp3	Last night I slept early because I was tired.	test
common_voice_id_19761326.mp3	Did you get this from Tom?	test
common_voice_id_19761328.mp3	Tom really likes Mary.	test
common_voice_id_19761329.mp3	We must stay calm.	test
common_voice_id_19761338.mp3	Mr. Matsui is good at writing letters.	test
common_voice_id_19761339.mp3	That was fast.	test
common_voice_id_19761341.mp3	I know you lie when the day comes.	test
common_voice_id_19761343.mp3	So what is your name?	test
common_voice_id_19761344.mp3	I choked so speechlessly.	test
common_voice_id_19761362.mp3	He lives in a yellow house.	test
common_voice_id_19761363.mp3	"Blank" is equal to "zero".	test
common_voice_id_19761365.mp3	This is a very famous place in Japan.	test
common_voice_id_19761367.mp3	The red jumpsuit looks beautiful on her.	test
common_voice_id_19761384.mp3	My house is on the southern mainland of the Thames.	test
common_voice_id_19761385.mp3	Please tell how to write your name.	test
common_voice_id_19761386.mp3	The teacher writes a short opinion on each assignment paper.	test
common_voice_id_19761389.mp3	There are three windows in this room.	test
common_voice_id_19761390.mp3	So.	test
common_voice_id_19761399.mp3	This room is versatile.	test
common_voice_id_19761400.mp3	He has many qualities.	test
common_voice_id_19761401.mp3	He doesn't want you to know.	test
common_voice_id_19761402.mp3	Did you also enjoy the holiday well?	test
common_voice_id_19761403.mp3	There is a gas smell in this room.	test
common_voice_id_19761410.mp3	Last week there was my older sister's wedding party.	test
common_voice_id_19761412.mp3	I do not remember that person.	test
common_voice_id_19761414.mp3	This morning because there was time, I left home after reading the newspaper.	test
common_voice_id_19761415.mp3	I didn't go to school because I was sick.	test
common_voice_id_19761417.mp3	I'll buy this bag for you.	test
common_voice_id_19761434.mp3	This is a small globe.	test
common_voice_id_19761436.mp3	I wish I could stay longer.	test
common_voice_id_19761440.mp3	Japanese cars are expensive but good.	test
common_voice_id_19761442.mp3	President Reagan's tax program is not functioning.	test
common_voice_id_19761443.mp3	Maybe I'm fat, but I'm excited.	test
common_voice_id_19761465.mp3	This book has one hundred and twenty pages.	test
common_voice_id_19761467.mp3	Is this the picture just now?	test
common_voice_id_19761468.mp3	May I use your car, yeah?	test
common_voice_id_19761473.mp3	The eastern sky is cloudy.	test
common_voice_id_19761476.mp3	Because I was sick, I could not go to work.	test
common_voice_id_19258129.mp3	Earthquakes can happen anytime.	test
common_voice_id_19258130.mp3	One of the beaches on the island of Belitung that I visited was Tanjung Kelayang beach.	test
common_voice_id_19258131.mp3	If you still have some coffee left, please give it to me.	test
common_voice_id_19258132.mp3	This orange has a Sour taste	test
common_voice_id_19258133.mp3	There are many shops lined up.	test
common_voice_id_19258140.mp3	I practice tennis every day after returning from school.	test
common_voice_id_19258144.mp3	Your objection has been noted.	test
common_voice_id_19258146.mp3	You can lie to others but you cannot lie to yourself.	test
common_voice_id_19258147.mp3	Do you want to pay by credit card?	test
common_voice_id_19258148.mp3	How long have you been delayed?	test
common_voice_id_19258270.mp3	I told my friend the new address.	test
common_voice_id_19258271.mp3	He is a teacher at this school.	test
common_voice_id_19258272.mp3	The money might be halved equally.	test
common_voice_id_19258274.mp3	You are right, but you are wrong.	test
common_voice_id_19258277.mp3	I heard an amazing story yesterday.	test
common_voice_id_19258283.mp3	Shizuko cheated on the exam and got the punishment accordingly.	test
common_voice_id_19258284.mp3	A boy was climbing a tree.	test
common_voice_id_19258285.mp3	How much is the carrot?	test
common_voice_id_19258286.mp3	Tom lifts the box and looks inside.	test
common_voice_id_19258287.mp3	You can't use the items over there.	test
common_voice_id_19258288.mp3	He asked that I immediately pay.	test
common_voice_id_19258289.mp3	Who asked you to go home?	test
common_voice_id_19258290.mp3	I want you to meet Tom.	test
common_voice_id_19258292.mp3	The next class teacher is still young.	test
common_voice_id_19258293.mp3	What's going on here?	test
common_voice_id_19258306.mp3	Do you know who is the British ambassador to Japan?	test
common_voice_id_19258307.mp3	They quarreled quite often.	test
common_voice_id_19258308.mp3	I still haven't decided yet.	test
common_voice_id_19258309.mp3	Muiriel had no choice except to accept his defeat.	test
common_voice_id_19258310.mp3	This hotel does not provide lunch.	test
common_voice_id_19258311.mp3	My mother always asks me to shop.	test
common_voice_id_19258312.mp3	After finished using it, please turn off the light!	test
common_voice_id_19258313.mp3	"Michael" is a male name, but "Michelle" is a female name.	test
common_voice_id_19258314.mp3	What you say makes no sense.	test
common_voice_id_19258316.mp3	Don't go there because it's dangerous.	test
common_voice_id_19258321.mp3	They checked whether the room was empty.	test
common_voice_id_19258322.mp3	Ken is as tall as Bill.	test
common_voice_id_19258323.mp3	I want to be a respectable adult.	test
common_voice_id_19258324.mp3	The money has disappeared.	test
common_voice_id_19258325.mp3	The work is now finished.	test
common_voice_id_19258331.mp3	The sea around here is dirty.	test
common_voice_id_19258332.mp3	I cleaned the entrance and the corridor of the house.	test
common_voice_id_19258333.mp3	He told me that he would visit Nara next month.	test
common_voice_id_19258334.mp3	Seblak is a typical food of the city of Bandung that is very attractive to the public.	test
common_voice_id_19258335.mp3	I showed my passport to the airport.	test
common_voice_id_19258341.mp3	How much salary should I pay, depending on your ability?	test
common_voice_id_19258342.mp3	Is this book yours?	test
common_voice_id_19258343.mp3	The new teacher is in the class.	test
common_voice_id_19258344.mp3	The person who wants to talk to you has come beneath.	test
common_voice_id_19258345.mp3	Mafia is a type of criminal organization.	test
common_voice_id_19258356.mp3	This is my first time on an aircraft.	test
common_voice_id_19258357.mp3	Aoi is dancing.	test
common_voice_id_19258358.mp3	I'm not sure if this is true.	test
common_voice_id_19258360.mp3	there are lots of people here	test
common_voice_id_19258371.mp3	You can have lunch in this room.	test
common_voice_id_19258372.mp3	Breakfast has been ordered.	test
common_voice_id_19258373.mp3	He was so brave in the face of danger.	test
common_voice_id_19258374.mp3	The restaurant serves bad food.	test
common_voice_id_19258375.mp3	Do you know the person standing on the bridge?	test
common_voice_id_19258377.mp3	How has your interview proceeded?	test
common_voice_id_19258378.mp3	Eyes are a window to the heart.	test
common_voice_id_19258379.mp3	Idar always quarrels with Vindy.	test
common_voice_id_19258380.mp3	My aunt works at a flower shop.	test
common_voice_id_19258381.mp3	I love life.	test
common_voice_id_19258399.mp3	This dictionary is very mild and practical.	test
common_voice_id_19258400.mp3	Tom looked around the room slowly.	test
common_voice_id_19258402.mp3	Mr. Lee understands Japanese.	test
common_voice_id_19258403.mp3	What time is it now?	test
common_voice_id_19258404.mp3	Because I was tired yesterday, I immediately slept.	test
common_voice_id_19258406.mp3	I prefer blue to red.	test
common_voice_id_19258407.mp3	My bike was stolen last night.	test
common_voice_id_19258408.mp3	These customs originate from China.	test
common_voice_id_19258409.mp3	I should not eat chocolate.	test
common_voice_id_19258410.mp3	My pillow is so soft.	test
common_voice_id_19258416.mp3	I want to stay in a high place.	test
common_voice_id_19258417.mp3	The rainy season has come.	test
common_voice_id_19258418.mp3	I eat vegetables and fruits every morning.	test
common_voice_id_19258419.mp3	Tom received a letter from Mary.	test
common_voice_id_19258420.mp3	What would you do?	test
common_voice_id_19258426.mp3	Everyone wants to sit next to him.	test
common_voice_id_19258427.mp3	The hunter shot a bear.	test
common_voice_id_19258428.mp3	Tomorrow I will go to the pool together with Mr. Kimura.	test
common_voice_id_19258429.mp3	He seems to be in trouble.	test
common_voice_id_19258430.mp3	Please try again.	test
common_voice_id_19258431.mp3	These socks are strong and cheap.	test
common_voice_id_19258432.mp3	I am sure that they can agree with us.	test
common_voice_id_19258433.mp3	Tom really likes antique goods.	test
common_voice_id_19258434.mp3	Yesterday a new restaurant was opened in front of the station.	test
common_voice_id_19258435.mp3	I bring sweets to children.	test
common_voice_id_19258436.mp3	There is a public park in front of my house.	test
common_voice_id_19258437.mp3	Public transportation is faster than private transportation only in urban areas.	test
common_voice_id_19258438.mp3	I bought a travel book at a bookstore.	test
common_voice_id_19258439.mp3	How many people are there in this room?	test
common_voice_id_19258440.mp3	Tom, I want to show you something.	test
common_voice_id_19258446.mp3	I can't exercise because my body is weak.	test
common_voice_id_19258447.mp3	Mr. Hayashi's rice box looks tasty.	test
common_voice_id_19258449.mp3	I'm busy writing short stories.	test
common_voice_id_19258451.mp3	You are on the right way.	test
common_voice_id_19258453.mp3	His words made a deep impression on the students.	test
common_voice_id_19258461.mp3	Let me bring the goods.	test
common_voice_id_19258462.mp3	They will not accompany children to school.	test
common_voice_id_19258463.mp3	After drinking wine, you should drink water.	test
common_voice_id_19258464.mp3	the broom handle breaks.	test
common_voice_id_19258465.mp3	The teacher is a very respectable person.	test
common_voice_id_19258466.mp3	Do you want coffee?	test
common_voice_id_19258467.mp3	On Sundays, I play tennis.	test
common_voice_id_19258468.mp3	There is a supermarket behind the station.	test
common_voice_id_19258469.mp3	How many times have you watched that movie?	test
common_voice_id_19258470.mp3	The name "Cleopatra" is synonymous with beautiful women	test
common_voice_id_19258506.mp3	Unity in Diversity.	test
common_voice_id_19258507.mp3	I arrange a plate on the table.	test
common_voice_id_19258508.mp3	He is rich quickly.	test
common_voice_id_19258509.mp3	He got good scores in English.	test
common_voice_id_19258510.mp3	Good evening, Timmy.	test
common_voice_id_19704619.mp3	I only eat bread.	dev
common_voice_id_19704620.mp3	Tom hasn't slept at all since the day after yesterday.	dev
common_voice_id_19704621.mp3	Students line up in the corridor.	dev
common_voice_id_19704622.mp3	He can't see without glasses.	dev
common_voice_id_19704623.mp3	Tomorrow I go to the office early.	dev
common_voice_id_19704639.mp3	I am not used to such treatments.	dev
common_voice_id_19704640.mp3	Look at Mary's pleasant home.	dev
common_voice_id_19704641.mp3	Can you speak Indonesian?	dev
common_voice_id_19704642.mp3	Yesterday I went to a concert with a friend.	dev
common_voice_id_19704643.mp3	Tom went to see you three hours ago.	dev
common_voice_id_19704654.mp3	I never exercise.	dev
common_voice_id_19704655.mp3	You have to be careful, don't make him angry.	dev
common_voice_id_19704656.mp3	The regulation states that every citizen is equal.	dev
common_voice_id_19704657.mp3	We are studying mathematics so we can analyze the problem systematically.	dev
common_voice_id_19704658.mp3	Those who don't carry a pen can use a pencil.	dev
common_voice_id_19704659.mp3	Even though it is snowing, I go to school.	dev
common_voice_id_19704660.mp3	My mother can't ride.	dev
common_voice_id_19704661.mp3	Mr. Matsui wears a white shirt.	dev
common_voice_id_19704662.mp3	This is my pen.	dev
common_voice_id_19704663.mp3	The shirt enticed her heart to enter the shop	dev
common_voice_id_19704686.mp3	May I have a receipt?	dev
common_voice_id_19704688.mp3	This is an interesting book, isn't it?	dev
common_voice_id_19704690.mp3	If you register on Facebook, your personal data will be sent to an intelligence agent.	dev
common_voice_id_19704693.mp3	My name is known by everyone in our city.	dev
common_voice_id_19704695.mp3	There is no god but Allah and Muhammad is the messenger of Allah.	dev
common_voice_id_19704709.mp3	I showed the ticket to the station officer.	dev
common_voice_id_19704710.mp3	All the shadows of his happiness just disappear in a short time.	dev
common_voice_id_19704711.mp3	Mr. Yamada, which one do you want to eat?	dev
common_voice_id_19704712.mp3	How old are you? I'm twenty-six years old.	dev
common_voice_id_19704713.mp3	I want to drink a cup of coffee.	dev
common_voice_id_19704719.mp3	Unfortunately, that is true.	dev
common_voice_id_19704720.mp3	The uncle in the vegetable shop is always cheerful.	dev
common_voice_id_19704721.mp3	Whatever has a prefix and a suffix.	dev
common_voice_id_19704722.mp3	I heard from next month new students will come.	dev
common_voice_id_19704723.mp3	All students in my class are very friendly.	dev
common_voice_id_19704734.mp3	Why do you think that Tom did it?	dev
common_voice_id_19704735.mp3	I received souvenirs from a friend who came home from traveling.	dev
common_voice_id_19704736.mp3	Does he speak English, French, or German?	dev
common_voice_id_19704737.mp3	He will not talk as long as he is not asked.	dev
common_voice_id_19704738.mp3	I received a money deposit form at the window.	dev
common_voice_id_19704749.mp3	Which sentence does she like?	dev
common_voice_id_19704750.mp3	I am very grateful.	dev
common_voice_id_19704751.mp3	I can't sleep well because it's noisy outside.	dev
common_voice_id_19704752.mp3	There is an island in the sea.	dev
common_voice_id_19704753.mp3	I can write hiragana, but I can't write katakana.	dev
common_voice_id_19704764.mp3	Tom promised to keep it for himself.	dev
common_voice_id_19704765.mp3	Isn't that terrible?	dev
common_voice_id_19704766.mp3	The door is locked.	dev
common_voice_id_19704767.mp3	I intend to clean up after returning home.	dev
common_voice_id_19704768.mp3	The bag is not closed.	dev
common_voice_id_19704774.mp3	What are you reading?	dev
common_voice_id_19704775.mp3	I cut my hair yesterday.	dev
common_voice_id_19704776.mp3	Please wait in the waiting room.	dev
common_voice_id_19704777.mp3	Yesterday I drank a little wine.	dev
common_voice_id_19704779.mp3	Tom uses our loan money well.	dev
common_voice_id_19704789.mp3	A calendar is placed on the table.	dev
common_voice_id_19704791.mp3	Does Tom like to swim?	dev
common_voice_id_19704793.mp3	She can find his house easily.	dev
common_voice_id_19704796.mp3	Sorry, may I try wearing this shirt?	dev
common_voice_id_19704798.mp3	I live with parents.	dev
common_voice_id_19704809.mp3	Indonesian-made noodles are in high demand overseas.	dev
common_voice_id_19704810.mp3	Nancy smiled happily.	dev
common_voice_id_19704811.mp3	Can it be expressed in another way?	dev
common_voice_id_19704812.mp3	Tom scolded his son for being lazy.	dev
common_voice_id_19704813.mp3	What is the best local beer?	dev
common_voice_id_19704830.mp3	During summer vacation, I played tennis and swam.	dev
common_voice_id_19704831.mp3	I do not like to exercise.	dev
common_voice_id_19704833.mp3	We have made a big mistake.	dev
common_voice_id_19704836.mp3	Tom needs to change his lifestyle.	dev
common_voice_id_19704844.mp3	There are no plants on the moon.	dev
common_voice_id_19704845.mp3	Do you eat at home or eat outdoor?	dev
common_voice_id_19704846.mp3	He is over here!	dev
common_voice_id_19704847.mp3	Can I talk to you for a minute, Tom?	dev
common_voice_id_19704848.mp3	This afternoon we will hold an interview.	dev
common_voice_id_19704849.mp3	Don't you remember the question?	dev
common_voice_id_19704850.mp3	My grandmother passed away peacefully last night.	dev
common_voice_id_19704851.mp3	I can't run anymore because my legs hurt.	dev
common_voice_id_19704852.mp3	I have to go home	dev
common_voice_id_19704853.mp3	Tom did it.	dev
common_voice_id_19704859.mp3	Do you remember Mr. Saito?	dev
common_voice_id_19704861.mp3	Your explanation sounds reasonable, but the water cannot be held.	dev
common_voice_id_19704863.mp3	I want to ask you the same thing.	dev
common_voice_id_19704864.mp3	My heart is full of happiness.	dev
common_voice_id_19704865.mp3	Back home.	dev
common_voice_id_19704869.mp3	Tom works every day except Sunday.	dev
common_voice_id_19704870.mp3	The top of the mountain is snow-covered.	dev
common_voice_id_19704871.mp3	"Why are you so interested in Germany?" "I do not know."	dev
common_voice_id_19704872.mp3	Every Saturday I practice soccer.	dev
common_voice_id_19704873.mp3	Please correct my spelling if wrong.	dev
common_voice_id_19704929.mp3	You can stay here as long as you keep quiet.	dev
common_voice_id_19704931.mp3	Many people come to the party.	dev
common_voice_id_19704932.mp3	Because the next day is a holiday, on Friday I always play with friends.	dev
common_voice_id_19704933.mp3	Tom said he would call you back.	dev
common_voice_id_19704944.mp3	I have to make the best use of small space.	dev
common_voice_id_19704945.mp3	The fire burned down ten houses.	dev
common_voice_id_19704946.mp3	If you bet on the horse it might win.	dev
common_voice_id_19704948.mp3	If they leave early, they will be able to avoid traffic.	dev
common_voice_id_19704959.mp3	I bought white shoes yesterday at the convenience store.	dev
common_voice_id_19704960.mp3	This is good sushi.	dev
common_voice_id_19704961.mp3	Tokyo is sunny.	dev
common_voice_id_19704962.mp3	Mr. Kimura really likes cute things.	dev
common_voice_id_19704963.mp3	Where is your country?	dev
common_voice_id_19705019.mp3	How many people die?	dev
common_voice_id_19705020.mp3	My watch is five minutes faster.	dev
common_voice_id_19705021.mp3	Eat a lot.	dev
common_voice_id_19705022.mp3	Chinese like to work hard.	dev
common_voice_id_19705023.mp3	In my house, the furniture is a little.	dev
common_voice_id_19705039.mp3	We express thoughts using language.	dev
common_voice_id_19705040.mp3	Mr. Matsui poured coffee for me.	dev
common_voice_id_19705041.mp3	The food that I like is curry.	dev
common_voice_id_19705042.mp3	Small animals are very cute.	dev
common_voice_id_19705043.mp3	You should pay attention to what he says.	dev
common_voice_id_19705054.mp3	Alright, let's start the lesson.	dev
common_voice_id_19705055.mp3	She is more beautiful than me.	dev
common_voice_id_19705056.mp3	People are courageous in their own homes.	dev
common_voice_id_19705057.mp3	He will never forgive me.	dev
common_voice_id_19705058.mp3	He takes care of my dog.	dev
common_voice_id_19705074.mp3	All are friends, one day must pay attention to each other.	dev
common_voice_id_19705075.mp3	I want more.	dev
common_voice_id_19705076.mp3	This satay meat is very delicious	dev
common_voice_id_19705077.mp3	If pressed here, the sound will be big.	dev
common_voice_id_19705078.mp3	Hurry up, Tom.	dev
common_voice_id_19705082.mp3	He tried to push me into the water.	dev
common_voice_id_19705084.mp3	I was troubled because I lost my passport abroad.	dev
common_voice_id_19705086.mp3	Viewed from the aircraft, the island looks very beautiful.	dev
common_voice_id_19705087.mp3	I'm tired of listening to Dad's story.	dev
common_voice_id_19705088.mp3	Shougongsha is a technique from ancient China used to prove a woman's virginity.	dev
common_voice_id_19802029.mp3	How do you make coffee?	dev
common_voice_id_19802038.mp3	Are there rooms available for tonight?	dev
common_voice_id_19802040.mp3	They are waiting for you in front of the door.	dev
common_voice_id_19802049.mp3	Why do I have to get out?	dev
common_voice_id_19802057.mp3	I live in Indonesia.	dev
common_voice_id_19802068.mp3	This room has no windows.	dev
common_voice_id_19802070.mp3	I walk slowly because my legs hurt.	dev
common_voice_id_19802071.mp3	I am not as skilled as my brother.	dev
common_voice_id_19802072.mp3	If you are busy, I can help you.	dev
common_voice_id_19802093.mp3	Teacher, this is my mother.	dev
common_voice_id_19802320.mp3	There is a cherry tree in front of my house.	dev
common_voice_id_19802321.mp3	I'm sorry, I can't go.	dev
common_voice_id_19802327.mp3	I give flowers to my father.	dev
common_voice_id_19802329.mp3	Discard all your trash from this room.	dev
common_voice_id_19802330.mp3	I feel severely sick.	dev
common_voice_id_19802340.mp3	I wear glasses.	dev
common_voice_id_19802347.mp3	Now my parents are abroad.	dev
common_voice_id_19802348.mp3	When it rains, I don't go out on holidays.	dev
common_voice_id_19802349.mp3	He fell asleep.	dev
common_voice_id_19802359.mp3	My younger brother is nine years old.	dev
common_voice_id_19802362.mp3	Technological innovation brings rapid progress in the information industry.	dev
common_voice_id_19802366.mp3	I want to change this to a smaller size.	dev
common_voice_id_19802372.mp3	Say goodbye.	dev
common_voice_id_19802374.mp3	The price is too expensive!	dev
common_voice_id_19802384.mp3	Why do you study Japanese?	dev
common_voice_id_19802385.mp3	John likes chess.	dev
common_voice_id_19802386.mp3	Tell me why is she crying.	dev
common_voice_id_19802393.mp3	Nobody wants to know my country.	dev
common_voice_id_19802398.mp3	Please send this letter next time to the post office.	dev
common_voice_id_19802402.mp3	From the station to the library it is two kilometers distance.	dev
common_voice_id_19802403.mp3	Have you done?	dev
common_voice_id_19802404.mp3	This dish can be made at home.	dev
common_voice_id_19802410.mp3	How do you know this?	dev
common_voice_id_19802416.mp3	While I was waiting for the bus, I saw a traffic accident.	dev
common_voice_id_19802418.mp3	Japanese cars are sold abroad.	dev
common_voice_id_19802419.mp3	Please turn on the room light!	dev
common_voice_id_19802421.mp3	Why didn't you get a job?	dev
common_voice_id_19802423.mp3	They will come at five o'clock sharp.	dev
common_voice_id_19802429.mp3	You have to come to the station as early as possible at five o'clock.	dev
common_voice_id_19802431.mp3	He plays tennis in the morning.	dev
common_voice_id_19802432.mp3	The concert was awesome.	dev
common_voice_id_19802433.mp3	My shirt is not dry yet.	dev
common_voice_id_19802434.mp3	Okay. How many?	dev
common_voice_id_19802435.mp3	I will send a letter to Mr. Tanaka.	dev
common_voice_id_19802436.mp3	You must pay attention to the vehicle when going to cross the street.	dev
common_voice_id_19802439.mp3	Because it was cold two days ago, it was snowing.	dev
common_voice_id_19802453.mp3	Today I visit the museum.	dev
common_voice_id_19802457.mp3	This is an ancient Japanese film.	dev
common_voice_id_19802458.mp3	What color is this fish?	dev
common_voice_id_19802460.mp3	Tom never came on time.	dev
common_voice_id_19802461.mp3	Do you want to go?	dev
common_voice_id_19802463.mp3	Learning foreign languages is difficult.	dev
common_voice_id_19802464.mp3	I was sleeping when Mark came.	dev
common_voice_id_19802466.mp3	That incident made him famous.	dev
common_voice_id_19802527.mp3	There is no beauty but the truth.	dev
common_voice_id_19802533.mp3	Do you know how to use this machine?	dev
common_voice_id_19802534.mp3	The snow is gone.	dev
common_voice_id_19802535.mp3	I told Tom that I didn't need his help.	dev
common_voice_id_19802536.mp3	I want to do everything.	dev
common_voice_id_19804921.mp3	Why do you want to do it?	dev
common_voice_id_19804924.mp3	I need a dictionary because I will write an essay in tomorrow's lesson.	dev
common_voice_id_19804925.mp3	Did Tom ask you to write this?	dev
common_voice_id_19804926.mp3	George sent me a birthday card.	dev
common_voice_id_19804927.mp3	I crossed the intersection and turned left.	dev
common_voice_id_19804929.mp3	Children want cake.	dev
common_voice_id_19804931.mp3	Japan is surrounded by the sea.	dev
common_voice_id_19804933.mp3	Yesterday I borrowed a thousand yen from Mr. Yamada.	dev
common_voice_id_19804936.mp3	I did my best so as not to disturb you studying.	dev
common_voice_id_19804938.mp3	I use a ballpoint when writing a deposit form.	dev
common_voice_id_19804939.mp3	Window opens.	dev
common_voice_id_19804950.mp3	Yesterday I cut a tree.	dev
common_voice_id_19804951.mp3	Is this backpack hers?	dev
common_voice_id_19804952.mp3	I'm sure Tom doesn't tell us everything.	dev
common_voice_id_19804953.mp3	So, what will we do while waiting?	dev
common_voice_id_19804954.mp3	Algorithm Analysis Design is a course in the fourth semester	dev
common_voice_id_19804956.mp3	I saw it with my own eyes.	dev
common_voice_id_19813688.mp3	She gets bored easily.	dev
common_voice_id_19813691.mp3	traveling around Indonesia	dev
common_voice_id_19813692.mp3	I have been in Australia for a few years.	dev
common_voice_id_19813693.mp3	Near my house a small river flows.	dev
common_voice_id_19813695.mp3	Summer in Japan is hot.	dev
common_voice_id_19816948.mp3	What comes out of the heart, comes to the heart.	dev
common_voice_id_19816952.mp3	The quality is good.	dev
common_voice_id_19816964.mp3	Did you bring my solder?	dev
common_voice_id_19816977.mp3	Please do not smoke in this room.	dev
common_voice_id_19816983.mp3	When all group members are quiet, someone must break the ice.	dev
common_voice_id_19816984.mp3	When reading a book in a dark place, the vision will be bad.	dev
common_voice_id_19816985.mp3	It had been five years since they came to Japan.	dev
common_voice_id_19816987.mp3	Tonight I meet with Mr. Kimura at the station.	dev
common_voice_id_19816989.mp3	I'm trying to memorize the names of the constellations	dev
common_voice_id_19816999.mp3	My younger sister is good at drawing.	dev
common_voice_id_19817000.mp3	The bridge was built within two years.	dev
common_voice_id_19817003.mp3	All schools are closed on holidays.	dev
common_voice_id_19817007.mp3	Eat vegetables to grow big and strong.	dev
common_voice_id_19817013.mp3	My job is washing.	dev
common_voice_id_19817022.mp3	I will play tennis.	dev
common_voice_id_19817026.mp3	Do you have water?	dev
common_voice_id_19817030.mp3	Don't just eat fish, eat meat too.	dev
common_voice_id_19817035.mp3	Currently I am busy cooking.	dev
common_voice_id_19817036.mp3	Please turn on the AC!	dev
common_voice_id_19817046.mp3	He gave me salt.	dev
common_voice_id_19817049.mp3	I am not an idiot.	dev
common_voice_id_19817058.mp3	I plan to want to work abroad.	dev
common_voice_id_19817059.mp3	Yesterday I left my handkerchief in the class.	dev
common_voice_id_19817063.mp3	Take the road on the right.	dev
common_voice_id_19817072.mp3	I am fine, thank you.	dev
common_voice_id_19817074.mp3	He is better than me.	dev
common_voice_id_19817089.mp3	My sister has big eyes and a sharp nose.	dev
common_voice_id_19817091.mp3	How about we play tennis on Saturday afternoon.	dev
common_voice_id_19821405.mp3	After rain. Streets are wet.	dev
common_voice_id_19821406.mp3	They left early.	dev
common_voice_id_19821407.mp3	I like money, but money likes to run out.	dev
common_voice_id_19821409.mp3	He is good at English and French.	dev
common_voice_id_19821412.mp3	The house sells for ten thousand dollars.	dev
common_voice_id_19821422.mp3	I answer the question	dev
common_voice_id_19821427.mp3	He often arrives late.	dev
common_voice_id_19821428.mp3	Does your friend like tea?	dev
common_voice_id_19821429.mp3	Sometimes he can be a peculiar people.	dev
common_voice_id_19821432.mp3	I saw a film.	dev
common_voice_id_19821433.mp3	Add a little sugar.	dev
common_voice_id_19821441.mp3	Will you say it once more?	dev
common_voice_id_19821445.mp3	Is this room very hot?	dev
common_voice_id_19821458.mp3	This is the shortest way to school.	dev
common_voice_id_19821460.mp3	Hello.	dev
common_voice_id_19821468.mp3	Mr. Matsui runs fast.	dev
common_voice_id_19821792.mp3	I shampoo my hair before cutting it.	dev
common_voice_id_19821793.mp3	He rested his head on the pillow.	dev
common_voice_id_19821797.mp3	I can't eat pork.	dev
common_voice_id_19821808.mp3	I have watched the film.	dev
common_voice_id_19821812.mp3	I'm studying English now.	dev
common_voice_id_19821815.mp3	I eat dinner, take a shower, and sleep.	dev
common_voice_id_19821816.mp3	Doesn't Tom really know how to cook?	dev
common_voice_id_19821823.mp3	If I tell him the truth, he will get angry.	dev
common_voice_id_19821834.mp3	I have no pen.	dev
common_voice_id_19704815.mp3	I guess he is honest.	dev
common_voice_id_19704817.mp3	I look forward to it.	dev
common_voice_id_19704820.mp3	I really enjoyed this school vacation.	dev
common_voice_id_19704822.mp3	I want to go drink.	dev
common_voice_id_19704825.mp3	I've been on the verge of a limit.	dev
common_voice_id_19704858.mp3	My younger sister wants to be a Japanese teacher.	dev
common_voice_id_19704862.mp3	I am using a computer. Don't turn it off.	dev
common_voice_id_19704866.mp3	How can love fall in love?	dev
common_voice_id_19704867.mp3	Tom did it.	dev_covost
common_voice_id_19704868.mp3	don't overeat in eating	dev
common_voice_id_19704874.mp3	Magda will marry a Spaniard.	dev
common_voice_id_19704875.mp3	How old is he now?	dev
common_voice_id_19704876.mp3	what we eat today	dev
common_voice_id_19704877.mp3	The bicycle chain needs to be replaced.	dev
common_voice_id_19704878.mp3	A girl is combing her hair.	dev
common_voice_id_19705029.mp3	This car broke down.	dev
common_voice_id_19705030.mp3	Does he bear to travel far?	dev
common_voice_id_19705031.mp3	I don't drink too much wine.	dev
common_voice_id_19705032.mp3	The hat looks good on Tom.	dev
common_voice_id_19705033.mp3	What is your name?	dev
common_voice_id_19725895.mp3	In Mr. Kobayashi's house there are pets.	dev
common_voice_id_19725896.mp3	The guest is pleasant, when visiting he does not spend too long time.	dev
common_voice_id_19725897.mp3	I'll be gone for a while and maybe come back late next month.	dev
common_voice_id_19725898.mp3	Tonight I am going to do homework at the library.	dev
